year,month,value
1465,10,-0.419461790071253
1465,11,-0.46805964271795164
1465,12,-0.29616856441382156
1466,1,0.6357499181625709
1466,2,0.2038029169779079
1466,3,0.14829561029912097
1466,4,0.09580799100225038
1466,5,-0.6704332500319868
1466,6,-1.0920959239992367
1466,7,-0.5484685285927968
1466,8,-0.06449599283541914
1466,9,-0.9859524772606668
1466,10,-0.4516999475705628
1466,11,-0.6484297205273915
1466,12,-0.2918145220117542
1467,1,-0.14574225388357084
1467,2,-0.5413719174559161
1467,3,-0.6243038689628719
1467,4,-0.9919665097505235
1467,5,-0.05125273910850352
1467,6,-0.5370673958978208
1467,7,0.1118996059424889
1467,8,-0.11040205635611311
1467,9,-0.9696744756729992
1467,10,-0.07346424036922637
1467,11,-0.07790490372674139
1467,12,0.05255789755689595
1468,1,0.08356284759895001
1468,2,-0.19352316435049305
1468,3,0.007870251924620954
1468,4,-0.4084518154610594
1468,5,-0.9777861749979795
1468,6,-0.6017290242247197
1468,7,-0.36596298358505813
1468,8,-0.2853633915603582
1468,9,-1.1534187957167923
1468,10,-0.26213941847315586
1468,11,-0.5540884892760454
1468,12,-0.08540364580830337
1469,1,-0.5815674618686737
1469,2,-1.2788101586492064
1469,3,-1.2747656125214801
1469,4,-0.9154383954130527
1469,5,-0.4903168470217894
1469,6,-0.6246906637975339
1469,7,0.19784535012440796
1469,8,-0.24788337265923266
1469,9,-0.1305734443961063
1469,10,0.06641948878802653
1469,11,-0.9294795281613172
1469,12,-0.8477391936438854
1470,1,-0.6759461359827426
1470,2,-0.5602837907011461
1470,3,-0.3849945284263089
1470,4,-0.6025226883855197
1470,5,-0.9794112303399838
1470,6,-0.2749501591416138
1470,7,-0.40066452734079205
1470,8,-1.052308179021316
1470,9,-1.8160629560794725
1470,10,-0.525466457591141
1470,11,-0.07078199854519486
1470,12,-0.4617473654245948
1471,1,0.17224391370576445
1471,2,0.10706513922263736
1471,3,-0.034287729836544885
1471,4,0.35431028605616666
1471,5,0.5896252963519196
1471,6,-0.14173415892101993
1471,7,-0.19020639963697278
1471,8,-0.39943737071840113
1471,9,-0.6442230909594664
1471,10,-0.5407463374501909
1471,11,-0.5512828460303341
1471,12,-0.0674331667110711
1472,1,0.5426043436738529
1472,2,0.4750834955417884
1472,3,-0.5568718042656788
1472,4,-0.7877465078149577
1472,5,-0.48881167794118835
1472,6,-0.5820411305999142
1472,7,-0.6803805055019643
1472,8,-0.03590827589239426
1472,9,0.045390702081715056
1472,10,-0.9199889263555683
1472,11,-0.6404508379555051
1472,12,-0.6095241594033574
1473,1,-0.28068587309498544
1473,2,0.13465660143633978
1473,3,-0.1737877730463191
1473,4,0.8036538132537675
1473,5,1.2374279998203401
1473,6,0.25979234864179523
1473,7,-0.12214659048423601
1473,8,0.742772780217221
1473,9,0.7811924301768631
1473,10,-1.0965188559866457
1473,11,-0.5760117272896984
1473,12,-0.411543206503578
1474,1,0.47888774457904004
1474,2,1.1710332909395071
1474,3,6.936433360869854e-5
1474,4,-0.6704819410555702
1474,5,-1.1732025748447794
1474,6,-0.8715844534633882
1474,7,-0.6628129473068014
1474,8,-1.063803061584336
1474,9,-1.0316108090037766
1474,10,-0.10785837324581637
1474,11,-0.3161502788255388
1474,12,0.032479028140363575
1475,1,0.41513687924086196
1475,2,0.21271776077648596
1475,3,-0.37610388814323725
1475,4,-0.5397887244823077
1475,5,-0.6951685276360158
1475,6,-0.550799566757163
1475,7,-0.007975138380164757
1475,8,0.5351746096076839
1475,9,-0.23816217530505474
1475,10,-0.23966868319577905
1475,11,-0.1590890865363147
1475,12,-0.3159409768309448
1476,1,0.16632587930957626
1476,2,-0.11607932686216949
1476,3,0.30396998276874904
1476,4,-0.10654923633904151
1476,5,0.4827508938165456
1476,6,0.17718236932083478
1476,7,0.7054432201541461
1476,8,-0.01941057790580724
1476,9,-0.8821941063975813
1476,10,-0.6323122558810595
1476,11,-0.48883391648064173
1476,12,-1.3635650300435036
1477,1,-0.7228890417552896
1477,2,-0.8988738200960578
1477,3,-0.6394704433898393
1477,4,-1.1931534470081822
1477,5,-0.671181444646873
1477,6,-1.0636015517321449
1477,7,-0.577183655405039
1477,8,-0.8747090852791292
1477,9,-0.6945329497000066
1477,10,-1.2512618632261427
1477,11,-1.0760206728868558
1477,12,-0.9259131836678473
1478,1,0.5011942026112279
1478,2,0.21593809179453288
1478,3,-0.6935022452036936
1478,4,-0.5665842281490844
1478,5,-0.25618009053796603
1478,6,-0.2737703169335689
1478,7,0.4848632466596121
1478,8,-0.3612146622842295
1478,9,-1.3371144273600777
1478,10,-0.6068836410456787
1478,11,-0.493371991323051
1478,12,-0.09245147454610483
1479,1,0.5864647637174987
1479,2,0.2591984552811053
1479,3,-0.7322634319990577
1479,4,0.06461027742296867
1479,5,0.47827612988720075
1479,6,-0.1823410793261683
1479,7,0.6351686865377768
1479,8,-0.011960002298858727
1479,9,-0.9891097179531516
1479,10,-0.5572690293037513
1479,11,-0.42075136318031636
1479,12,-0.21579148485239458
1480,1,0.1617263357169033
1480,2,0.40932163472898603
1480,3,0.0796618671306388
1480,4,0.2730220565304425
1480,5,-0.4461960171733653
1480,6,-0.38467737065147434
1480,7,0.23795804205074425
1480,8,-0.9450403624184965
1480,9,-1.4339754271224772
1480,10,-0.2538615946700808
1480,11,-0.396286225013491
1480,12,-1.2467289331317755
1481,1,-0.3226499102878211
1481,2,-0.003641431572757814
1481,3,0.3060204239715809
1481,4,-0.1351612152337897
1481,5,-1.5292424056839613
1481,6,-0.8217171452708292
1481,7,-0.4610205033074978
1481,8,-0.8266294752822578
1481,9,-1.1906148334417779
1481,10,-0.8231598737712624
1481,11,-0.6922236655168384
1481,12,-0.5750086698039674
1482,1,-0.7997872343280592
1482,2,-0.873958845057253
1482,3,-0.9087766347176891
1482,4,-0.5336073046778422
1482,5,0.1647972304620774
1482,6,0.25867219984527745
1482,7,0.6875668946949272
1482,8,0.6402229783545235
1482,9,-0.511988373103208
1482,10,-0.347479266903602
1482,11,-0.7855069119673821
1482,12,0.2578129701096374
1483,1,0.7226355996089956
1483,2,0.9217263371829474
1483,3,-0.12214638416154228
1483,4,0.6440409924250395
1483,5,0.5705396247698301
1483,6,0.33378874501206557
1483,7,0.08375722501053265
1483,8,-0.008452268181269568
1483,9,-0.5225087731159392
1483,10,-0.37458817496655017
1483,11,-0.5140272779532167
1483,12,-0.8423061205853335
1484,1,0.1527166921564214
1484,2,-0.3847818031609649
1484,3,0.0030983097258543667
1484,4,0.131682217433469
1484,5,-0.1326259873866874
1484,6,0.02055331617836547
1484,7,0.6329427846626128
1484,8,0.7571780265622943
1484,9,-0.559985279130944
1484,10,-0.9496483461014453
1484,11,-0.5467590656829154
1484,12,-0.3167392076782922
1485,1,-0.34048815612024125
1485,2,-1.05301499754879
1485,3,-0.9682372801158179
1485,4,-0.6915095231777753
1485,5,-1.1905972079970395
1485,6,-0.5793486195602193
1485,7,0.30345850249829887
1485,8,0.5832399957654024
1485,9,-0.028495406751302868
1485,10,-0.2576292321135998
1485,11,-0.5419407412314519
1485,12,-0.40698431781668987
1486,1,0.1742298062883373
1486,2,0.26629069818807805
1486,3,0.05244421765392071
1486,4,-0.2106478488025474
1486,5,0.09823338266471203
1486,6,0.011177523242771409
1486,7,0.8865829367960347
1486,8,-0.43179052192144196
1486,9,-0.9109031280820385
1486,10,-0.2578245954547844
1486,11,-0.6530413068504823
1486,12,0.09921116641549739
1487,1,-0.8888336230067522
1487,2,-0.54944272779226
1487,3,-0.11212505537682999
1487,4,-0.32011658356152967
1487,5,-0.1027786012888748
1487,6,0.2410423921558647
1487,7,0.4816876576631919
1487,8,0.42436344576522517
1487,9,-0.7166333527464308
1487,10,-0.48278260712205745
1487,11,-0.321559288508959
1487,12,-0.3122759085191246
1488,1,-0.36796814968303326
1488,2,-0.06402758641155842
1488,3,-0.7523231621636013
1488,4,-0.5431386284798049
1488,5,-0.9755240216790719
1488,6,-0.24825502353984016
1488,7,0.0763378534529967
1488,8,-0.048975738673953856
1488,9,-1.166490376079983
1488,10,-0.7285674534403841
1488,11,-0.83482140735044
1488,12,-0.2527577200034944
1489,1,-0.3816495597918461
1489,2,-0.17707583881020955
1489,3,-0.7477301399282077
1489,4,-0.3285320212842924
1489,5,-0.10692684559803506
1489,6,0.458432277889244
1489,7,1.4467747098322896
1489,8,0.9340832188823647
1489,9,-0.5802263181014943
1489,10,-0.4191588805031937
1489,11,-0.28997534422192284
1489,12,-1.0112092858349553
1490,1,-0.09364425757762208
1490,2,-0.47372491295003216
1490,3,-1.1281994919616931
1490,4,-0.6031470187385564
1490,5,-0.04652325690350898
1490,6,0.660487956723415
1490,7,1.4886471838390165
1490,8,0.27943417576351653
1490,9,-0.5763644472223417
1490,10,-0.24633972276754273
1490,11,-0.6717651968745904
1490,12,-1.1975072167852847
1491,1,-1.1232033391915563
1491,2,-1.0656644865865308
1491,3,-0.783296820364854
1491,4,-0.7343777998104517
1491,5,-0.9437222980672415
1491,6,-0.1413189299704322
1491,7,0.03482953811166063
1491,8,-0.9084152370091132
1491,9,-1.3573649220732962
1491,10,-0.10393191280242123
1491,11,-0.6280115302483871
1491,12,0.10172348473630087
1492,1,-0.6005132839113885
1492,2,-0.41534368487244083
1492,3,-0.24842058299385367
1492,4,-0.2671224210535111
1492,5,0.040315656121498594
1492,6,0.16288830657957865
1492,7,0.953086758011646
1492,8,0.1657315061492127
1492,9,-1.514532910484071
1492,10,-0.24071000972441947
1492,11,-0.09436027772439642
1492,12,-0.39847376533317175
1493,1,-3.6521093466070076e-4
1493,2,0.12315360746881625
